,adult,budget,id,imdb_id,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,original_language
363,FALSE,0,9359,tt0110478,"Maverick is a gambler who would rather con someone than fight them. He needs an additional three thousand dollars in order to enter a Winner Take All poker game that begins in a few days. He tries to win some, tries to collect a few debts, and recover a little loot for the reward. He joins forces with a woman gambler with a marvelous southern accent as the two both try and enter the game.",15.050326,20/05/1994,0,127,Released,"In their hands, a deck of cards was the only thing more dangerous than a gun.",Maverick,FALSE,6.6,490,en
364,FALSE,0,23333,tt0110588,"Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair.",4.739054,07/09/1994,0,125,Released,"New York in the 1920's. The only place to be was the Algonquin, and the only person to know was Dorothy Parker.",Mrs. Parker and the Vicious Circle,FALSE,6.3,20,en
365,FALSE,30000000,36593,tt0110622,"Frank Drebin is persuaded out of retirement to go undercover in a state prison. There he is to find out what top terrorist, Rocco, has planned for when he escapes. Frank's wife, Jane, is desperate for a baby.. this adds to Frank's problems. A host of celebrities at the Academy awards ceremony are humiliated by Frank as he blunders his way trying to foil Rocco.",10.587232,18/03/1994,51132598,83,Released,"A Mad Bomber is on the Loose, and If Anyone Can Stop Him....So Can Frank!",The Naked Gun 33⅓: The Final Insult,FALSE,6.4,535,en
366,FALSE,6000000,12280,tt0110771,"Henry Hackett is the editor of a New York City tabloid. He is a workaholic who loves his job, but the long hours and low pay are leading to discontent. Also, publisher Bernie White faces financial straits, and has hatchetman Alicia Clark, Henry's nemesis, impose unpopular cutbacks.",4.006063,18/03/1994,0,112,Released,"A behind-the-lines look at work, marriage and other forms of combat.",The Paper,FALSE,6.1,40,en
367,FALSE,11500000,2788,tt0110950,"A small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. As they struggle to map out survival guides for the future, the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be.",6.514592,18/02/1994,20079850,99,Released,A comedy about love in the '90s,Reality Bites,FALSE,6.5,180,en
368,FALSE,8000000,10427,tt0105226,"When a promised job for Texan Michael fails to materialise in Wyoming, Mike is mistaken by Wayne to be the hitman he hired to kill his unfaithful wife, Suzanne. Mike takes full advantage of the situation, collects the money and runs. During his getaway, things go wrong, and soon get worse when he runs into the real hitman, Lyle.",5.137903,08/07/1993,2000000,98,Released,Where nothing is as it seems.,Red Rock West,FALSE,6.4,71,en
369,FALSE,40000000,11011,tt0110989,"Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",6.595255,19/12/1994,0,95,Released,An adventure so big... even the world's richest kid can't afford to miss it!,Ri¢hie Ri¢h,FALSE,5.4,426,en
370,FALSE,0,49803,tt0111054,A mother with seven sons feels like she's losing control of her life and her family. But personal...,4.931565,01/12/1994,0,98,Released,Life's best journeys take you home,Safe Passage,FALSE,4.9,7,en
371,FALSE,45000000,8987,tt0110997,"While on a family vacation,  rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.",10.511241,30/09/1994,0,111,Released,The vacation is over,The River Wild,FALSE,6.1,214,en
372,FALSE,30000000,1637,tt0111257,"Los Angeles SWAT cop Jack Traven is up against bomb expert Howard Payne, who's after major ransom money. First it's a rigged elevator in a very tall building. Then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in LA traffic. And that's still not the end.",10.859292,09/06/1994,350448145,116,Released,Get ready for rush hour,Speed,FALSE,6.8,1814,en
373,FALSE,0,15128,tt0111256,A romantic comedy. Michael Keaton and Geena Davis are speechwriters for competing political campaigns. Witty and amusing for the political junkies amongst us.,2.334226,16/12/1994,0,99,Released,There are two sides to every relationship... Don't trust either of them.,Speechless,FALSE,5.5,24,en
374,FALSE,27000000,8831,tt0111438,"An officer for a security agency that regulates time travel, must fend for his life against a shady politician who has a tie to his past.",8.907074,15/09/1994,101646581,99,Released,They killed his wife ten years ago. There's still time to save her. Murder is forever... until now.,Timecop,FALSE,5.5,288,en
375,FALSE,115000000,36955,tt0111503,"Harry Tasker is a secret agent for the United States Government. For years, he has kept his job from his wife, but is forced to reveal his identity and try to stop nuclear terrorists when he and his wife are kidnapped by them.",11.396099,14/07/1994,378882411,141,Released,"When he said I do, he never said what he did.",True Lies,FALSE,6.8,1138,en
376,FALSE,0,10449,tt0111693,"An airline pilot and his wife are forced to face the consequences of her alcoholism when her addictions threaten her life and their daughter's safety. While the woman enters detox, her husband must face the truth of his enabling behavior.",4.322544,29/04/1994,50021959,126,Released,Through the good times. Through the bad times. When a Man Loves a Woman it's for all times.,When a Man Loves a Woman,FALSE,6,71,en
377,FALSE,0,10395,tt0111742,Publisher Will Randall becomes a werewolf and has to fight to keep his job.,14.063845,17/06/1994,0,125,Released,The animal is out.,Wolf,FALSE,6,221,en
378,FALSE,63000000,12160,tt0111756,"Covering the life and times of one of the West's most iconic heroes Wyatt Earp weaves an intricate tale of Earp and his friends and family. With a star studded cast, sweeping cinematography and authentic costumes Wyatt Earp led the way during the Western revival in the 90's.",9.277147,24/06/1994,25052000,191,Released,The epic story of love and adventure in a lawless land.,Wyatt Earp,FALSE,6.5,203,en
379,FALSE,0,40480,tt0112443,"Nelson Crowe is a CIA operative under the thumb of the Company for a disputed delivery of $50,000 in gold. They blackmail him into working for the Grimes Organization, which is set up as a private company for hire, to blackmail prominent individuals. Crowe, working with Margaret Wells (another former Covert Operations operative), blackmails and bribes a State Supreme Court judge, but the deal sours. One of Crowe's co-workers, Tod Stapp, discovers Crowe's current CIA involvement in a plot to overthrow Grimes, and blackmails him to be cut in on the deal. More blackmail occurs as Wells manipulates Crowe to kill Grimes, then the CIA uses that discovery to blackmail Wells into killing Crowe. Who can you trust???",0.912415,20/01/1995,0,108,Released,Bribery. Blackmail. Murder. Specialities of the house.,Bad Company,FALSE,4.9,12,en
380,FALSE,0,52038,tt0110455,"Alfie Byrne is a middle-aged bus conductor in Dublin in 1963. He would appear to live a life of quiet desperation: he's gay, but firmly closeted, and his sister is always trying to find him ""the right girl"". His passion is Oscar Wilde, his hobby is putting on amateur theatre productions in the local church hall. We follow him as he struggles with temptation, friendship, disapproval, and the conservative yet oddly lyrical world of Ireland in the early 1960s.",0.406113,22/12/1994,953,99,Released,An extraordinary tale of an ordinary hero.,A Man of No Importance,FALSE,6.5,2,en
381,FALSE,0,29444,tt0111048,An alienated and misanthropic teenager gains sudden and unwanted celebrity status after he's taken hostage by terrorists where his indifference to their threats to kill him makes news headlines.,2.504529,15/09/1994,0,96,Released,Fate made them hostages. The media made them stars.,S.F.W.,FALSE,6.1,22,en
382,FALSE,10000000,26352,tt0110399,"A black detective becomes embroiled in a web of danger while searching for a fortune in missing drug money. During the course of his investigation, he encounters various old connections, ultimately confronting the criminal responsible for Shame's expulsion from the force. He must also deal with two women, Angela, a beautiful old flame, and Peaches, his energetic but annoying sidekick.",3.021526,23/11/1994,29392418,100,Released,He's armed and dangerously funny.,A Low Down Dirty Shame,FALSE,6,31,en
383,FALSE,0,39953,tt0112570,"Each of the three short films in this collection presents a young gay man at the threshold of adulthood. In ""Pool Days,"" Justin is a 17-year old Bethesda lad, hired as the evening life guard at a fitness center. In the course of the summer, he realizes and embraces that he's gay. In ""A Friend of Dorothy,"" Winston arrives from upstate for his freshman year at NYU. He has to figure out, with some help from Anne, a hometown friend, how to build a social life as a young gay man in the city. In ""The Disco Years,"" Tom looks back on 1978, the year in high school that he came out of the closet after one joyful and several painful encounters",0.054148,30/09/1994,0,91,Released,"3 Tales of Love, Lust, & Liberation","Boys Life: Three Stories of Love, Lust, and Liberation",FALSE,2,1,en
384,FALSE,0,41580,tt0109454,"Colonel Chabert has been severely wounded in the French-Russian Napoleonic war to the point that the medical examiner has signed his death certificate. When he regains his health and memory, he goes back to Paris, where his ""widow"", Anne has married the Count Ferraud and is financing his rise to power using Chabert's money. Chabert hires a lawyer to help him get back his money and his honor.",0.934312,01/01/1994,0,110,Released,,Colonel Chabert,FALSE,5.9,9,fr
385,FALSE,45000,315,tt0059170,"Three strippers seeking thrills encounter a young couple in the desert. After dispatching the boyfriend, they take the girl hostage and begin scheming on a crippled old man living with his two sons in the desert, reputedly hiding a tidy sum of cash. They become house guests of the old man and try and seduce the sons in an attempt to locate the money, not realizing that the old man has a few sinister intentions of his own.",4.220541,06/08/1965,0,83,Released,Go-Go For a Wild Ride With the ACTION GIRLS!,"Faster, Pussycat! Kill! Kill!",FALSE,6.5,59,en
386,FALSE,7000000,22067,tt0110186,The story of a young man who must confront his own fears about love as well as his relationships with family and friends.,0.912909,28/09/1994,20851521,119,Released,Love is courage.,Jason's Lyric,FALSE,5.9,9,en
387,FALSE,0,18242,tt0108069,A boy born the size of a small doll is kidnapped by a genetic lab and must find a way back to his father in this inventive adventure filmed using stop motion animation techniques.,0.381704,10/12/1993,0,61,Released,A nursery crime of epic proportions...,The Secret Adventures of Tom Thumb,FALSE,7.1,8,en
388,FALSE,35000000,11667,tt0111301,Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.,13.58449,22/12/1994,99423521,102,Released,The fight to save the world is on!,Street Fighter,FALSE,4.1,330,en
389,FALSE,0,32502,tt0112702,"Cosmo, an affectless mob bookie who lives in the basement of a retirement home, is promoted to hitman. He learns his new trade from Steve, a seasoned killer. He falls in love with a yoga teacher, Jasmine, and must figure out a way to leave the mob so they can be together.",2.342756,15/09/1995,0,92,Released,,Coldblooded,FALSE,6.7,13,en
390,FALSE,0,267188,tt0112849,"Jackie and Eugene are joined by a mystical wind tunnel which enables them to speak across a 500-mile desert. Believed by the Indians to be an omen of good luck, the wind inspires both characters to face their fears and follow their hearts.",0.251223,31/12/1997,0,97,Released,It began with a whisper,Desert Winds,FALSE,0,0,en
391,FALSE,0,28732,tt0113014,"Three young men decide to plan a mock kidnapping, but everything goes wrong because a real bank robbery was already planned by two other guys.",1.108494,13/05/1995,0,88,Released,"Wrong People, Wrong Place, Wrong Time.",Fall Time,FALSE,6.3,6,en
392,FALSE,0,75555,tt0113043,A weekend of 'fear therapy' turns into a nightmare of terror when a mannequin comes to life. Only those with the courage to confront their demons will survive.,0.268043,20/01/1995,0,98,Released,He's whatever scares you the most,The Fear,FALSE,3.4,7,en
393,FALSE,0,42981,tt0113104,"Before computer graphics, special effects wizardry, and out-of-this world technology, the magic of animation flowed from the pencils of two of the greatest animators The Walt Disney Company ever produced -- Frank Thomas and Ollie Johnston. Frank and Ollie, the talent behind BAMBI, PINOCCHIO, LADY AND THE TRAMP, THE JUNGLE BOOK, and others, set the standard for such modern-day hits as THE LION KING. It was their creative genius that helped make Disney synonymous with brilliant animation, magnificent music, and emotional storytelling. Take a journey with these extraordinary artists as they share secrets, insights, and the inspiration behind some of the greatest animated movies the world has ever known!",0.142357,20/10/1995,0,89,Released,,Frank and Ollie,FALSE,7.5,4,en
394,FALSE,0,278939,tt0113173,"A runaway teenage girl and a drifter rob a bank, hit the road to elude the Texas Rangers and find love on the run.",0.405392,24/10/1995,0,89,Released,On our first date... we robbed a bank,Girl in the Cadillac,FALSE,10,1,en
395,FALSE,0,291731,tt0113319,"The young caretaker at the estate of a reclusive woman develops a dangerous obsession with her daughter, a sexy television star. Unexpected twists and turns.",0.014925,03/05/1995,0,97,Released,He would sacrifice everything for her...even her.,Homage,FALSE,0,0,en
396,FALSE,0,226229,tt0113827,Matteo Juarez is a retired detective hired by a local businessman to follow his wife Jennifer. She has a split personality and seems to be putting herself in danger without knowing it.,0.302957,21/11/1995,0,92,Released,Love is the deadliest illusion.,Mirage,FALSE,4,1,en
397,FALSE,0,203119,tt0114047,"When the television ratings machines suddenly malfunction, public television suddenly, but mistakenly, soars to #1 in this humorous satire.",0.012456,03/05/1996,0,97,Released,,Open Season,FALSE,0,0,en
398,FALSE,0,172923,tt0112889,"Greed and playing into the hand of providence provides the focus of this Mexican comedy adapted from a novel by Jorge Ibarguengoitia. Marcos, an architect, has just returned to the home of his wealthy uncle Ramon after squandering his money in Mexico City and subsequently finding himself falsely accused of a crime. Although he is flat-broke, he conceals this from Ramon, telling him that he has returned home to buy a local gold mine. Marcos finds the lies come easily as begins trying to induce his uncle to fund his endeavor. Irascible Ramon, who likes Marcos for his similar love of drinking and smoking is duped, but Ramon's sons are not fooled by Marcos. To them he is a threat, and they fear he will be placed in the will. Soon all of them are trying to out-manipulate each other. Even Ramon, who is not as innocent as he appears is involved in the mayhem.",0.233376,26/05/1995,0,0,Released,,Dos Crímenes,FALSE,5,1,en
399,FALSE,0,316098,tt0109339,"Brother Minister reveals the mystery surrounding the assassination of Malcolm X at the Audubon Ballroom in New York City on February 21, 1965. It probes the innocence of two of the ...",0.0368,01/03/1995,0,115,Released,,Brother Minister: The Assassination of Malcolm X,FALSE,4,1,en
400,FALSE,26000000,8011,tt0110027,"Starts off in the 15th century, with Connor McLeod (Christopher Lambert) training with another immortal swordsman, the Japanese sorcerer Nakano (Mako). When an evil immortal named Kane (Mario Van Peebles) kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",6.866634,29/11/1994,36800000,99,Released,"Throughout time they have hunted each other fulfilling the prophecy, that there can be only one.",Highlander: The Final Dimension,FALSE,4.5,110,en
401,FALSE,0,171857,tt0109785,"In Providence's Italian neighborhood, Federal Hill, five young are immersed in drugs, crime and violence. Everything changes when one of the guys in the band know love.",0.100685,24/02/1995,0,97,Released,,Federal Hill,FALSE,5,2,en
402,FALSE,8000000,2654,tt0113409,"With the disappearance of hack horror writer Sutter Cane, all Hell is breaking loose...literally! Author Cane, it seems, has a knack for description that really brings his evil creepy-crawlies to life. Insurance investigator John Trent is sent to investigate Cane's mysterious vanishing act and ends up in the sleepy little East Coast town of Hobb's End.",8.497643,12/12/1994,8946600,95,Released,Lived Any Good Books Lately?,In the Mouth of Madness,FALSE,7.1,307,en
403,FALSE,0,18069,tt0109021,"This film chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",1.888534,25/02/1994,0,105,Released,Hang on for the ride of your life!,8 Seconds,FALSE,7.2,22,en
404,FALSE,0,19092,tt0109035,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",4.38154,23/03/1994,0,96,Released,Some games you play. Some games play you.,Above the Rim,FALSE,6.7,40,en
405,FALSE,0,2758,tt0106220,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",17.555909,19/11/1993,48919043,94,Released,The Family Just Got A Little Stranger,Addams Family Values,FALSE,6.5,537,en
406,FALSE,0,38129,tt0111804,"Stand up comedy by Martin Lawrence, filmed in the Majestic Theater in New York City. Martin Lawrence talks about everything from racism, to relationships, to his childhood.",0.394194,27/04/1994,0,84,Released,Uncut. Unrated. Unbelievably Funny.,Martin Lawrence: You So Crazy,FALSE,4.5,4,en
407,FALSE,34000000,10436,tt0106226,"Tale of 19th century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.",8.013617,17/09/1993,32255440,139,Released,In a world of tradition. In an age of innocence. They dared to break the rules.,The Age of Innocence,FALSE,7,172,en
408,FALSE,0,13595,tt0109068,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an AM rock station and hold the deejays hostage until they agree to broadcast the band's tape.,7.09232,05/08/1994,0,92,Released,The amps are on but nobody's home.,Airheads,FALSE,5.8,222,en
409,FALSE,17080000,46094,tt0109067,"Jimmy Dolan is a college basketball coach who wants a big promotion. To get it, he needs to make a dramatic find. He ends up deep in Africa, hoping to recruit Saleh, a huge basketball prodigy Jimmy glimpsed in a home movie. But Saleh is the chief's son and has responsibilities at home, since the tribe's land is threatened by a mining company with its own hotshot basketball team.",1.896273,07/01/1994,21011500,107,Released,,The Air Up There,FALSE,5.1,42,en
410,FALSE,0,9409,tt0106292,"Chris and Bill are called upon for their excellent surveillance record to stakeout a lakeside home where a Mafia trial witness is believed to be heading or already hiding. Unlike their earlier _Stakeout_, this time they are accompanied by Gina Garret from the DA's office and her pet rottweiler 'Archie'; their cover, husband and wife with son Bill.",12.967239,22/07/1993,0,105,Released,"They're on the look out for thrills, action and adventure.",Another Stakeout,FALSE,4.9,58,en
411,FALSE,0,11853,tt0109198,"Four former harlots try to leave the wild west (Colorado, to be exact) and head north to make a better life for themselves. Unfortunately someone from Cody's past won't let it happen that easily.",14.644772,22/04/1994,15240435,99,Released,It was a dangerous time to be a woman. And a good time to have friends.,Bad Girls,FALSE,4.6,61,en
412,FALSE,3200000,16771,tt0109219,"During the 1980s, uptight Ted Boynton is a salesman working in the Barcelona office of a Chicago-based company. He receives an unexpected visit from his cousin Fred, a naval officer who has come to Spain on a public relations mission for a U.S. fleet. Not exactly friends in the past, Ted and Fred strike up relationships with women in the Spanish city and experience conflicts -- Ted with his employer, and Fred with the Barcelona community.",1.632711,29/07/1994,0,100,Released,Americans. Anti Americans. In Love.,Barcelona,FALSE,6.6,20,en
413,FALSE,40000000,46924,tt0106379,One man must learn the meaning of courage across four lifetimes centuries apart.,2.783872,06/05/1994,0,122,Released,"For Hector, history has a way of repeating itself.",Being Human,FALSE,5,15,en
414,FALSE,0,11041,tt0106400,"Jed Clampett and kin move from Arkansas to Beverly Hills when he becomes a billionaire, after an oil strike. The country folk are very naive with regard to life in the big city, so when Jed starts a search for a new wife there are inevitably plenty of takers and con artists ready to make a fast buck",5.673735,15/10/1993,0,93,Released,The day they moved in... Beverly Hills moved out.,The Beverly Hillbillies,FALSE,5,86,en
415,FALSE,50000000,306,tt0109254,"Back in sunny southern California and on the trail of two murderers, Axel Foley again teams up with LA cop Billy Rosewood. Soon, they discover that an amusement park is being used as a front for a massive counterfeiting ring – and it's run by the same gang that shot Billy's boss.",11.787784,24/05/1994,119208989,104,Released,,Beverly Hills Cop III,FALSE,5.5,445,en
416,FALSE,0,14522,tt0109279,"The fates of horses, and the people who own and command them, are revealed as Black Beauty narrates the circle of his life.",8.398845,29/07/1994,0,88,Released,,Black Beauty,FALSE,6.6,68,en
417,FALSE,0,26203,tt0109297,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.",3.00282,26/01/1994,16668552,106,Released,"What you can't see, can kill you.",Blink,FALSE,6.3,45,en
418,FALSE,0,178,tt0109303,Blown Away tells the story of Jimmy Dove who works for the Boston bomb squad. Shortly after Dove leaves the force his partner is killed by a bomb that Dove thinks might have been made by someone he knows.,13.155071,01/07/1994,30156002,121,Released,5. 4. 3. 2. 1......Time's Up.,Blown Away,FALSE,6,126,en
419,FALSE,0,19819,tt0109305,"Pete Bell, a college basketball coach is under a lot of pressure. His team aren't winning and he cannot attract new players. The stars of the future are secretly being paid by boosters. This practice is forbidden in the college game, but Pete is desperate and has pressures from all around.",6.131056,18/02/1994,0,108,Released,,Blue Chips,FALSE,5.7,41,en
420,FALSE,0,57834,tt0109306,"Hank Marshall is a tough, square-jawed, straitlaced Army engineer and nuclear science expert, assigned to help conduct weapons-testing in 1950's America. Hank has become a thorn in the side of the Army, though, for a couple of very different reasons. He is an outspoken opponent of atmospheric testing, though his superiors hold contrary views and want to squelch his concerns...and his reports. The other problem is his wife, Carly. She is voluptuous and volatile, wreaking havoc in his personal life and stirring up intrigue at each new Army base.",4.993829,16/09/1994,0,101,Released,"In a world of secrets, love is the most powerful weapon.",Blue Sky,FALSE,6.1,28,en
421,FALSE,13000000,4722,tt0106452,"When Environmental Protection Agency inspector Steve Malone travels to a remote military base in order to check for toxic materials, he brings his family along for the ride. After arriving at the base, his teenage daughter Marti befriends Jean Platt, daughter of the base's commander, General Platt. When people at the base begin acting strangely, Marti becomes convinced that they are slowly being replaced by plant-like aliens.",6.559693,09/06/1993,428868,87,Released,Imagine... you're gone and someone else is living inside your body.,Body Snatchers,FALSE,5.8,102,en
422,FALSE,0,18215,tt0106471,"A top surgeon is besotted with a beautiful woman who once ditched him. Unable to come to terms with life without her, he tries to convince her that they need each other. She has other ideas, but an horrific accident leaves her at his mercy. The plot is bizarre and perhaps sick at times, ending abruptly and with a twist.",4.304224,18/06/1993,1796389,107,Released,"Beyond love, beyond obsession, there hides something beyond reason.",Boxing Helena,FALSE,4.5,59,en
423,FALSE,22000000,1607,tt0106489,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",6.115628,14/09/1993,17287898,121,Released,"One man lives in the neighborhood, another man owns it.",A Bronx Tale,FALSE,7.4,447,en
424,FALSE,0,26391,tt0109361,"A foul-mouthed finishing school graduate mistakenly winds up on an ill-fated fishing boat, and faces the wrath of a crew that considers him bad luck.",1.679042,07/01/1994,3662459,80,Released,"He's Setting Sail On The High Seas... Without A Rudder, A Compass, Or A Clue!",Cabin Boy,FALSE,4.9,28,en
425,FALSE,13000000,117553,tt0106505,"Like many adolescent boys, Roy Darpinian had the hots for movie divas, and one in particular was his wet dream as half of America's in the 1950s: Marilyn Monroe. The difference is, one summer holiday he actually decided to enlist his spineless buddies, Scott Foreman and Ned Bleuer, to actually drive all the way to Hollywood and make as many desperate attempts as it takes to meet her or get arrested trying, and no setback or embarrassment (even publicly bare-ass) can stop or distract him. Against all odds, he finally even got a chance to help her...",1.316741,03/09/1993,2570145,90,Released,Three boy's journey to discovery in the Hollywood of the early sixties.,Calendar Girl,FALSE,3.7,10,en
426,FALSE,30000000,6075,tt0106519,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of NYC.",8.698509,10/11/1993,36516012,144,Released,He's got a good future if he can live past next week.,Carlito's Way,FALSE,7.7,805,en
427,FALSE,0,11310,tt0109439,"On Mitch Robbins 40th birthday begins quite well until he returns home and finds his brother Glen, the black sheep of the family, in his sofa. Nevertheless he is about to have a wonderful birthday-night with his wife when he discovers a treasure map of Curly by chance. Together with Phil and unfortunately with Glen he tries to find the hidden gold of Curly's father in the desert of Arizona.",8.605703,10/06/1994,0,116,Released,,City Slickers II: The Legend of Curly's Gold,FALSE,4.9,103,en
428,FALSE,0,18658,tt0109443,"Pogue is a private eye with a problem: every morning when he wakes up, he has total amnesia, waking up with a 'blank slate'. Since he is in the middle of a hot investigation and has a developing romance, this is less than convenient.",2.724621,06/05/1994,7355425,107,Released,,Clean Slate,FALSE,5.7,25,en
429,FALSE,70000000,9350,tt0106582,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",9.830853,28/05/1993,255000211,112,Released,The height of adventure.,Cliffhanger,FALSE,6.1,600,en
430,FALSE,0,9612,tt0106598,"With enormous cone-shaped heads, robotlike walks and an appetite for toilet paper, aliens Beldar and Prymatt don't exactly blend in with the population of Paramus, N.J. But for some reason, everyone believes them when they say they're from France! As the odd ""Saturday Night Live"" characters settle into middle-class life in this feature-length comedy, a neighbor admires their daughter.",10.722729,23/07/1993,0,88,Released,Young ones! Parental units! We summon you!,Coneheads,FALSE,4.8,228,en
431,FALSE,40000000,2124,tt0109456,"When New York psychiatrist Bill Capa visits Los Angeles to take over his murdered colleague's therapy group, he finds himself embroiled in the thick of a mystery when he bumps into Rose and begins a torrid affair.",14.228963,19/08/1994,19726050,121,Released,"In the heat of desire, love can turn to deception. Nothing is what it seems when day turns into night.",Color of Night,FALSE,5.4,117,en
432,FALSE,0,26261,tt0109480,"Hard-as-nails cop Jake Stone moves in with the Robbersons so he can watch a hitman who has moved in next door. The Hitman is one thing, but can you survive the Robberson family.",7.042878,15/04/1994,0,93,Released,,Cops & Robbersons,FALSE,5,36,en
433,FALSE,0,19176,tt0109493,"Two championship rodeo partners travel to New York to find their missing friend, Nacho Salazar who went missing there.",4.286279,03/06/1994,0,102,Released,,The Cowboy Way,FALSE,5.1,38,en
434,FALSE,0,49299,tt0106660,"A New York film director, working on his latest movie in Los Angeles, begins to reflect the actions in his movie and real life, especially when he begins an affair with the lead actress.",2.70097,19/11/1993,0,108,Released,TURBULENCE REDEMPTION HOLLYWOOD,Dangerous Game,FALSE,5.4,9,en
435,FALSE,0,11566,tt0106673,"Bill Mitchell is the philandering and distant President of the United States. Dave Kovic is a sweet-natured and caring Temp Agency operator, who by a staggering coincidence looks exactly like the President. As such, when Mitchell wants to escape an official luncheon, the Secret Service hires Dave to stand in for him. Unfortunately, Mitchell suffers a severe stroke whilst having sex with one of his aides, and Dave finds himself stuck in the role indefinitely. The corrupt and manipulative Chief of Staff, Bob Alexander, plans to use Dave to elevate himself to the White House - but unfortunately, he doesn't count on Dave enjoying himself in office, using his luck to make the country a better place, and falling in love with the beautiful First Lady...",13.696394,07/05/1993,63000000,110,Released,"In a country where anybody can become President, anybody just did.",Dave,FALSE,6.3,205,en
436,FALSE,6900000,9571,tt0106677,"The adventures of a group of Texas teens on their last day of school in 1976, centering on student Randall Floyd, who moves easily among stoners, jocks and geeks. Floyd is a star athlete, but he also likes smoking weed, which presents a conundrum when his football coach demands he sign a ""no drugs"" pledge.",6.8652,24/09/1993,7993039,102,Released,See it with a bud.,Dazed and Confused,FALSE,7.4,588,en
437,FALSE,57000000,9739,tt0106697,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, has escaped during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, John Spartan, who had also been cryogenically frozen when wrongfully accused of killing 30 innocent people while apprehending Phoenix.",11.626116,08/10/1993,159055768,115,Released,The 21st Century's most dangerous cop. The 21st Century's most ruthless criminal.,Demolition Man,FALSE,6.4,1018,en
438,FALSE,0,24257,tt0109729,"Bruce Brown, king of surfing documentaries, returns after nearly thirty years to trace the steps of two young surfers to top surfing spots around the world. Along the way we see many of the people and locales Bruce visited during the filming of Endless Summer (1966).",0.408159,03/06/1994,0,109,Released,,The Endless Summer 2,FALSE,7.1,12,en
439,FALSE,8000000,34444,tt0106834,"Sissy Hankshaw (Uma Thurman) is born with enormous thumbs that help her hitchhiking through the US from a young age.  She becomes a model in advertising and her NY agent 'the Countess' (John Hurt) sends her to his ranch in CA to shoot a commercial, set against the background of mating whooping cranes.  There, she befriends Bonanza Jellybean (Rain Phoenix), one of the cowgirls at the beauty- ranch.",2.970724,13/05/1994,0,96,Released,,Even Cowgirls Get the Blues,FALSE,4.2,29,en
440,FALSE,0,26141,tt0106873,"A spoof of the late 80s and early 90s suspense thrillers and murder mysteries, including Basic Instinct, Sleeping With The Enemy, Cape Fear and others. A cop/attorney (yes he's both) is seduced by a woman while his wife is having an affair with a mechanic. Lots of other sublots and visual gags in the style of Naked Gun.",3.555139,29/10/1993,0,91,Released,"Sex, murder and revenge were never this funny.",Fatal Instinct,FALSE,5.4,37,en
441,FALSE,0,10997,tt0106332,"Abandoned by his prostitute mother in 1920, Douzi was raised by a theater troupe. There he meets Shitou and over the following years the two develop an act entitled, ""Farewell My Concubine,"" that brings them fame and fortune. When Shitou marries Juxian, Doutzi becomes jealous, the beginnings of the acting duo's explosive breakup and tragic fall take root.",4.875827,16/09/1993,0,171,Released,,Farewell My Concubine,FALSE,7.8,98,zh
